ID,Start Node,Stop Node,Label,Diameter (mm),Notes,Length (Scaled) (m),Slope (Calculated) (m/km),Section Type,Manning's n,Flow (m³/h),Velocity (m/s),Capacity (Full Flow) (m³/h),Flow / Capacity (Design) (%),Depth/Rise (%),Is Active?,Population (System Sanitary) (Capita)
13285,MH5682,MH5666,נתוני_קווי_ביוב_אופקים-4964,200,,17.96,31.187,Circle,0.013,(N/A),(N/A),209,(N/A),(N/A),True,(N/A)
13286,MH437,MH1437,נתוני_קווי_ביוב_אופקים-4396,0,,17.96,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13287,MH1939,MH1917,נתוני_קווי_ביוב_אופקים-9383,200,,17.98,13.346,Circle,0.013,(N/A),(N/A),136,(N/A),(N/A),True,(N/A)
13288,MH238,MH239,נתוני_קווי_ביוב_אופקים-4492,160,,17.96,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
13289,MH2125,MH2103,נתוני_קווי_ביוב_אופקים-2292,8,,17.97,10.017,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13290,MH1723,MH1714,נתוני_קווי_ביוב_אופקים-2832,6,,17.97,11.129,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13291,MH1098,MH4980,נתוני_קווי_ביוב_אופקים-3347,16,,16.6,-8785.53,Circle,0.013,(N/A),(N/A),4,(N/A),(N/A),True,(N/A)
13292,MH1365,MH1366,נתוני_קווי_ביוב_אופקים-4826,6,,17.98,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13293,MH3825,MH3751,נתוני_קווי_ביוב_אופקים-9530,200,,17.99,24.465,Circle,0.013,(N/A),(N/A),185,(N/A),(N/A),True,(N/A)
13295,MH2395,MH2435,נתוני_קווי_ביוב_אופקים-8100,200,,18.0,-22.777,Circle,0.013,(N/A),(N/A),178,(N/A),(N/A),True,(N/A)
13296,MH1152,MH467,נתוני_קווי_ביוב_אופקים-4411,8,,18.0,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13297,MH1345,MH1346,נתוני_קווי_ביוב_אופקים-5579,6,,18.01,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13298,MH1346,MH1347,נתוני_קווי_ביוב_אופקים-212,6,,18.01,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13299,MH1280,MH1279,נתוני_קווי_ביוב_אופקים-5541,6,,22.35,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13300,MH4278,MH3968,נתוני_קווי_ביוב_אופקים-3583,16,,18.02,96.582,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13301,MH2881,MH2868,נתוני_קווי_ביוב_אופקים-10130,0,,18.03,11.095,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13302,MH2488,MH2510,נתוני_קווי_ביוב_אופקים-8308,200,,18.03,-11.093,Circle,0.013,(N/A),(N/A),124,(N/A),(N/A),True,(N/A)
13303,MH1913,MH1835,נתוני_קווי_ביוב_אופקים-2728,6,,18.03,31.059,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13304,MH1250,MH1251,נתוני_קווי_ביוב_אופקים-4450,6,,18.03,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13305,MH1265,MH1266,נתוני_קווי_ביוב_אופקים-5160,6,,18.05,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13307,MH3176,MH3200,נתוני_קווי_ביוב_אופקים-10161,0,,18.08,-8.85,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13308,MH1366,MH576,נתוני_קווי_ביוב_אופקים-4821,6,,18.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13309,MH1320,MH1321,נתוני_קווי_ביוב_אופקים-5514,6,,18.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13310,MH344,MH345,נתוני_קווי_ביוב_אופקים-5539,0,,18.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13311,MH1845,MH1825,נתוני_קווי_ביוב_אופקים-2684,160,,18.07,7.75,Circle,0.013,(N/A),(N/A),57,(N/A),(N/A),True,(N/A)
13312,MH4046,MH3987,נתוני_קווי_ביוב_אופקים-6564,200,,18.07,18.265,Circle,0.013,(N/A),(N/A),160,(N/A),(N/A),True,(N/A)
13313,MH1985,MH1884,נתוני_קווי_ביוב_אופקים-3262,16,,18.07,48.921,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13314,MH2099,MH2079,נתוני_קווי_ביוב_אופקים-2277,160,,18.07,9.96,Circle,0.013,(N/A),(N/A),65,(N/A),(N/A),True,(N/A)
13315,MH4602,MH4570,נתוני_קווי_ביוב_אופקים-10776,200,,18.08,9.956,Circle,0.013,(N/A),(N/A),118,(N/A),(N/A),True,(N/A)
13316,MH1980,MH1968,נתוני_קווי_ביוב_אופקים-2476,6,,18.09,7.741,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13317,MH5096,MH5123,נתוני_קווי_ביוב_אופקים-908,200,,18.09,-12.164,Circle,0.013,(N/A),(N/A),130,(N/A),(N/A),True,(N/A)
13318,MH2600,MH2623,נתוני_קווי_ביוב_אופקים-8223,200,,18.09,-11.607,Circle,0.013,(N/A),(N/A),127,(N/A),(N/A),True,(N/A)
13319,MH4684,MH4536,נתוני_קווי_ביוב_אופקים-7249,200,,18.1,45.868,Circle,0.013,(N/A),(N/A),253,(N/A),(N/A),True,(N/A)
13320,MH156,MH157,נתוני_קווי_ביוב_אופקים-7878,0,,18.11,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13321,MH4705,MH4671,נתוני_קווי_ביוב_אופקים-10934,225,,18.11,9.388,Circle,0.013,(N/A),(N/A),157,(N/A),(N/A),True,(N/A)
13322,MH1958,MH1986,נתוני_קווי_ביוב_אופקים-1398,200,,18.11,-13.252,Circle,0.013,(N/A),(N/A),136,(N/A),(N/A),True,(N/A)
13323,MH3030,MH3001,נתוני_קווי_ביוב_אופקים-1904,160,,18.11,14.355,Circle,0.013,(N/A),(N/A),78,(N/A),(N/A),True,(N/A)
13324,MH1849,MH1813,נתוני_קווי_ביוב_אופקים-2809,6,,18.24,16.998,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13325,MH4059,MH3945,נתוני_קווי_ביוב_אופקים-5228,160,,18.12,34.221,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
13326,MH513,MH4061,נתוני_קווי_ביוב_אופקים-3534,16,,18.12,-7752.81,Circle,0.013,(N/A),(N/A),4,(N/A),(N/A),True,(N/A)
13327,MH1910,MH1824,נתוני_קווי_ביוב_אופקים-3260,16,,18.12,34.044,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13328,MH5706,MH5701,נתוני_קווי_ביוב_אופקים-9187,200,,18.12,9.932,Circle,0.013,(N/A),(N/A),118,(N/A),(N/A),True,(N/A)
13329,MH752,MH1415,נתוני_קווי_ביוב_אופקים-5644,6,,18.12,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13331,MH1373,MH1374,נתוני_קווי_ביוב_אופקים-208,6,,18.13,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13332,MH2714,MH2564,נתוני_קווי_ביוב_אופקים-10116,315,,18.12,87.191,Circle,0.013,(N/A),(N/A),1171,(N/A),(N/A),True,(N/A)
13333,MH1401,MH1402,נתוני_קווי_ביוב_אופקים-4846,6,,18.14,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13334,MH1350,MH1351,נתוני_קווי_ביוב_אופקים-5186,6,,18.14,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13335,MH2910,MH2889,נתוני_קווי_ביוב_אופקים-3827,16,,18.14,13.122,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13336,MH1252,MH1253,נתוני_קווי_ביוב_אופקים-4448,6,,18.14,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13337,MH2257,MH3765,נתוני_קווי_ביוב_אופקים-8056,200,,18.15,-747.209,Circle,0.013,(N/A),(N/A),1021,(N/A),(N/A),True,(N/A)
13338,MH5299,MH5269,נתוני_קווי_ביוב_אופקים-6687,200,,18.15,14.872,Circle,0.013,(N/A),(N/A),144,(N/A),(N/A),True,(N/A)
13339,MH1351,MH1352,נתוני_קווי_ביוב_אופקים-5360,6,,18.15,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13340,MH1409,MH1410,נתוני_קווי_ביוב_אופקים-4842,6,,18.17,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13341,MH559,MH3557,נתוני_קווי_ביוב_אופקים-4809,0,,18.17,-7560.693,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13342,MH3785,MH3748,נתוני_קווי_ביוב_אופקים-6735,200,,18.18,11.554,Circle,0.013,(N/A),(N/A),127,(N/A),(N/A),True,(N/A)
13343,MH922,MH735,נתוני_קווי_ביוב_אופקים-5214,0,,18.18,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13344,MH1348,MH1350,נתוני_קווי_ביוב_אופקים-5523,6,,18.18,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13346,MH3227,MH3188,נתוני_קווי_ביוב_אופקים-3909,35,,18.18,16.664,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
13347,MH3256,MH3234,נתוני_קווי_ביוב_אופקים-3802,16,,18.2,11.208,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13348,MH4149,MH4117,נתוני_קווי_ביוב_אופקים-7144,200,,18.2,9.889,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
13349,MH639,MH450,נתוני_קווי_ביוב_אופקים-118,0,,18.21,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13350,MH2678,MH5231,נתוני_קווי_ביוב_אופקים-8228,200,,18.22,-1015.042,Circle,0.013,(N/A),(N/A),1190,(N/A),(N/A),True,(N/A)
13351,MH1212,MH1211,נתוני_קווי_ביוב_אופקים-222,6,,18.22,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13352,MH5793,MH5794,נתוני_קווי_ביוב_אופקים-9743,200,,18.25,-8.219,Circle,0.013,(N/A),(N/A),107,(N/A),(N/A),True,(N/A)
13353,MH3930,MH3896,נתוני_קווי_ביוב_אופקים-6450,200,,18.23,9.876,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
13354,MH5257,MH5214,נתוני_קווי_ביוב_אופקים-6799,200,,18.23,14.814,Circle,0.013,(N/A),(N/A),144,(N/A),(N/A),True,(N/A)
13355,MH3718,MH3631,נתוני_קווי_ביוב_אופקים-677,160,,18.23,30.172,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
13356,MH2074,MH2066,נתוני_קווי_ביוב_אופקים-2979,10,,18.23,4.937,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13357,MH342,MH344,נתוני_קווי_ביוב_אופקים-5824,0,,18.23,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13359,MH2580,MH2536,נתוני_קווי_ביוב_אופקים-4244,16,,18.52,17.331,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13360,MH1405,MH1406,נתוני_קווי_ביוב_אופקים-4851,6,,18.24,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13361,MH1928,MH1914,נתוני_קווי_ביוב_אופקים-10478,200,,18.24,8.77,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
13362,MH4034,MH3998,נתוני_קווי_ביוב_אופקים-6438,200,,18.26,10.403,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
13365,MH5281,MH5257,נתוני_קווי_ביוב_אופקים-6797,200,,18.27,13.138,Circle,0.013,(N/A),(N/A),135,(N/A),(N/A),True,(N/A)
13366,MH2322,MH2353,נתוני_קווי_ביוב_אופקים-8051,200,,18.27,-12.59,Circle,0.013,(N/A),(N/A),132,(N/A),(N/A),True,(N/A)
13367,MH3388,MH3370,נתוני_קווי_ביוב_אופקים-9300,250,,18.27,9.305,Circle,0.013,(N/A),(N/A),207,(N/A),(N/A),True,(N/A)
13368,MH4733,MH4769,נתוני_קווי_ביוב_אופקים-10838,200,,18.27,-9.852,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
13370,MH1377,MH1378,נתוני_קווי_ביוב_אופקים-5254,6,,18.29,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13371,MH2817,MH2778,נתוני_קווי_ביוב_אופקים-2024,160,,18.3,29.516,Circle,0.013,(N/A),(N/A),112,(N/A),(N/A),True,(N/A)
13372,MH3377,MH3323,נתוני_קווי_ביוב_אופקים-3806,16,,18.3,17.981,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13373,MH2473,MH2474,נתוני_קווי_ביוב_אופקים-3052,110,,18.3,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13374,MH4224,MH4144,נתוני_קווי_ביוב_אופקים-7176,200,,18.3,26.227,Circle,0.013,(N/A),(N/A),191,(N/A),(N/A),True,(N/A)
13375,MH1300,MH1301,נתוני_קווי_ביוב_אופקים-5727,6,,18.3,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13376,MH573,MH348,נתוני_קווי_ביוב_אופקים-5052,0,,18.31,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13377,MH1368,MH1369,נתוני_קווי_ביוב_אופקים-4829,6,,18.32,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13378,MH1177,MH1176,נתוני_קווי_ביוב_אופקים-5713,6,,18.32,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13379,MH2375,MH2397,נתוני_קווי_ביוב_אופקים-8294,200,,18.33,-11.46,Circle,0.013,(N/A),(N/A),126,(N/A),(N/A),True,(N/A)
13380,MH136,MH138,נתוני_קווי_ביוב_אופקים-5181,0,,18.33,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13381,MH4885,MH4848,נתוני_קווי_ביוב_אופקים-5560,200,,18.33,10.364,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
13382,MH5726,MH5717,נתוני_קווי_ביוב_אופקים-9207,200,,18.34,11.453,Circle,0.013,(N/A),(N/A),126,(N/A),(N/A),True,(N/A)
13383,MH571,MH641,נתוני_קווי_ביוב_אופקים-13,0,,18.34,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13384,MH278,MH279,נתוני_קווי_ביוב_אופקים-3115,0,,18.34,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13386,MH3269,MH3217,נתוני_קווי_ביוב_אופקים-5700,160,,18.35,21.258,Circle,0.013,(N/A),(N/A),95,(N/A),(N/A),True,(N/A)
13387,MH468,MH1152,נתוני_קווי_ביוב_אופקים-4412,8,,18.35,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13388,MH2866,MH2832,נתוני_קווי_ביוב_אופקים-4249,16,,18.36,23.205,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13389,MH4045,MH4020,נתוני_קווי_ביוב_אופקים-7182,200,,18.36,8.715,Circle,0.013,(N/A),(N/A),110,(N/A),(N/A),True,(N/A)
13390,MH5201,MH5170,נתוני_קווי_ביוב_אופקים-7471,200,,18.36,11.982,Circle,0.013,(N/A),(N/A),129,(N/A),(N/A),True,(N/A)
13391,MH233,MH234,נתוני_קווי_ביוב_אופקים-5672,0,,18.48,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13392,MH713,MH77,נתוני_קווי_ביוב_אופקים-5377,0,,18.52,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13393,MH1247,MH1248,נתוני_קווי_ביוב_אופקים-4452,6,,18.37,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13394,MH1131,MH1132,נתוני_קווי_ביוב_אופקים-169,6,,18.37,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13396,MH4204,MH4172,נתוני_קווי_ביוב_אופקים-7304,200,,18.37,8.708,Circle,0.013,(N/A),(N/A),110,(N/A),(N/A),True,(N/A)
13397,MH3528,MH3467,נתוני_קווי_ביוב_אופקים-1536,160,,18.38,23.941,Circle,0.013,(N/A),(N/A),101,(N/A),(N/A),True,(N/A)
13398,MH2662,MH2685,נתוני_קווי_ביוב_אופקים-8145,200,,18.38,-15.779,Circle,0.013,(N/A),(N/A),148,(N/A),(N/A),True,(N/A)
13399,MH1191,MH1192,נתוני_קווי_ביוב_אופקים-4545,6,,18.38,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13400,MH3986,MH3911,נתוני_קווי_ביוב_אופקים-1558,160,,18.36,22.878,Circle,0.013,(N/A),(N/A),98,(N/A),(N/A),True,(N/A)
13401,MH4007,MH294,נתוני_קווי_ביוב_אופקים-3277,16,,18.39,7623.582,Circle,0.013,(N/A),(N/A),4,(N/A),(N/A),True,(N/A)
13402,MH4541,MH4509,נתוני_קווי_ביוב_אופקים-6910,200,,18.39,9.244,Circle,0.013,(N/A),(N/A),114,(N/A),(N/A),True,(N/A)
13403,MH2166,MH2160,נתוני_קווי_ביוב_אופקים-2379,160,,18.39,2.175,Circle,0.013,(N/A),(N/A),30,(N/A),(N/A),True,(N/A)
13404,MH3592,MH3573,נתוני_קווי_ביוב_אופקים-7063,255,,18.4,9.241,Circle,0.013,(N/A),(N/A),217,(N/A),(N/A),True,(N/A)
13406,MH129,MH130,נתוני_קווי_ביוב_אופקים-5454,0,,18.4,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13407,MH1395,MH1396,נתוני_קווי_ביוב_אופקים-4848,6,,18.41,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13408,MH662,MH664,נתוני_קווי_ביוב_אופקים-4618,6,,18.41,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13409,MH3681,MH3655,נתוני_קווי_ביוב_אופקים-9526,200,,18.4,9.781,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
13410,MH3024,MH2964,נתוני_קווי_ביוב_אופקים-3831,16,,18.41,34.867,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13411,MH297,MH4679,נתוני_קווי_ביוב_אופקים-4043,0,,18.41,-7835.744,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13412,MH2132,MH2077,נתוני_קווי_ביוב_אופקים-3041,4,,18.43,26.593,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13413,MH1911,MH1894,נתוני_קווי_ביוב_אופקים-3763,16,,18.43,5.155,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13414,MH536,MH540,נתוני_קווי_ביוב_אופקים-4670,8,,18.43,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13416,MH2876,MH2887,נתוני_קווי_ביוב_אופקים-10150,0,,18.43,-7.596,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13417,MH3045,MH3060,נתוני_קווי_ביוב_אופקים-10158,0,,18.43,-7.054,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13418,MH4590,MH4564,נתוני_קווי_ביוב_אופקים-552,200,,18.44,8.677,Circle,0.013,(N/A),(N/A),110,(N/A),(N/A),True,(N/A)
13419,MH4991,MH4896,נתוני_קווי_ביוב_אופקים-4011,20,,18.44,26.623,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13420,MH5499,MH5543,נתוני_קווי_ביוב_אופקים-7699,200,,18.45,-36.314,Circle,0.013,(N/A),(N/A),225,(N/A),(N/A),True,(N/A)
13421,MH3488,MH3512,נתוני_קווי_ביוב_אופקים-10168,0,,18.45,-8.671,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13422,MH2997,MH3021,נתוני_קווי_ביוב_אופקים-10094,0,,18.46,-11.378,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13423,MH434,MH1429,נתוני_קווי_ביוב_אופקים-4382,0,,18.46,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13424,MH3314,MH3274,נתוני_קווי_ביוב_אופקים-3804,16,,18.46,18.259,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13425,MH5552,MH5544,נתוני_קווי_ביוב_אופקים-7698,200,,18.46,6.501,Circle,0.013,(N/A),(N/A),95,(N/A),(N/A),True,(N/A)
13426,MH2142,MH2131,נתוני_קווי_ביוב_אופקים-8653,200,,18.46,8.126,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
13428,MH3302,MH3252,נתוני_קווי_ביוב_אופקים-3840,16,,18.47,24.206,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13429,MH3440,MH3504,נתוני_קווי_ביוב_אופקים-10104,200,,18.46,-25.457,Circle,0.013,(N/A),(N/A),188,(N/A),(N/A),True,(N/A)
13430,MH4247,MH4214,נתוני_קווי_ביוב_אופקים-6520,200,,18.47,12.451,Circle,0.013,(N/A),(N/A),132,(N/A),(N/A),True,(N/A)
13431,MH4338,MH3913,נתוני_קווי_ביוב_אופקים-7083,200,,18.48,129.36,Circle,0.013,(N/A),(N/A),425,(N/A),(N/A),True,(N/A)
13432,MH3297,MH3357,נתוני_קווי_ביוב_אופקים-1525,250,,18.48,-21.108,Circle,0.013,(N/A),(N/A),311,(N/A),(N/A),True,(N/A)
13433,MH1335,MH1336,נתוני_קווי_ביוב_אופקים-4993,6,,18.48,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13434,MH4718,MH4626,נתוני_קווי_ביוב_אופקים-7446,200,,18.49,25.424,Circle,0.013,(N/A),(N/A),188,(N/A),(N/A),True,(N/A)
13435,MH3777,MH3665,נתוני_קווי_ביוב_אופקים-3983,20,,18.49,37.644,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13436,MH2961,MH2913,נתוני_קווי_ביוב_אופקים-3829,16,,18.5,31.844,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13438,MH2695,MH2635,נתוני_קווי_ביוב_אופקים-4246,16,,18.5,36.914,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13439,MH4304,MH4266,נתוני_קווי_ביוב_אופקים-6895,200,,18.51,10.267,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
13440,MH2994,MH2990,נתוני_קווי_ביוב_אופקים-7171,355,,18.51,1.08,Circle,0.013,(N/A),(N/A),179,(N/A),(N/A),True,(N/A)
13441,MH2983,MH2906,נתוני_קווי_ביוב_אופקים-3834,16,,18.52,52.22,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13442,MH1414,MH1416,נתוני_קווי_ביוב_אופקים-227,0,,18.52,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13443,MH641,MH652,נתוני_קווי_ביוב_אופקים-5589,0,,18.53,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13444,MH1358,MH1359,נתוני_קווי_ביוב_אופקים-5776,6,,18.54,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13445,MH667,MH523,נתוני_קווי_ביוב_אופקים-135,6,,18.54,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13446,MH5666,MH5650,נתוני_קווי_ביוב_אופקים-583,200,,18.54,31.823,Circle,0.013,(N/A),(N/A),211,(N/A),(N/A),True,(N/A)
13447,MH1686,MH1680,נתוני_קווי_ביוב_אופקים-2788,6,,18.54,9.709,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13448,MH3898,MH3807,נתוני_קווי_ביוב_אופקים-5519,160,,18.55,26.413,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
13449,MH1196,MH1197,נתוני_קווי_ביוב_אופקים-5225,6,,18.56,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13450,MH2163,MH2143,נתוני_קווי_ביוב_אופקים-9371,200,,18.56,8.082,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
13451,MH716,MH717,נתוני_קווי_ביוב_אופקים-7714,8,,18.56,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13452,MH2971,MH2949,נתוני_קווי_ביוב_אופקים-1317,200,,18.57,12.927,Circle,0.013,(N/A),(N/A),134,(N/A),(N/A),True,(N/A)
13453,MH1729,MH1722,נתוני_קווי_ביוב_אופקים-2813,6,,18.57,6.463,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13454,MH4789,MH4759,נתוני_קווי_ביוב_אופקים-6837,200,,18.57,9.153,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
13455,MH3153,MH3058,נתוני_קווי_ביוב_אופקים-3680,16,,18.57,45.55,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13456,MH2567,MH2600,נתוני_קווי_ביוב_אופקים-8222,200,,18.58,-15.071,Circle,0.013,(N/A),(N/A),145,(N/A),(N/A),True,(N/A)
13457,MH4414,MH4379,נתוני_קווי_ביוב_אופקים-7088,200,,18.58,13.456,Circle,0.013,(N/A),(N/A),137,(N/A),(N/A),True,(N/A)
13458,MH124,MH109,נתוני_קווי_ביוב_אופקים-5408,0,,18.58,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13459,MH2459,MH2487,נתוני_קווי_ביוב_אופקים-10062,200,,18.59,-6.995,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
13460,MH1231,MH1230,נתוני_קווי_ביוב_אופקים-5301,6,,18.59,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13461,MH4389,MH4404,נתוני_קווי_ביוב_אופקים-7292,200,,18.59,-6.991,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
13462,MH300,MH4621,נתוני_קווי_ביוב_אופקים-3556,0,,18.6,-7740.741,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
13463,MH4303,MH4274,נתוני_קווי_ביוב_אופקים-4749,160,,18.6,8.066,Circle,0.013,(N/A),(N/A),58,(N/A),(N/A),True,(N/A)
